Date,Region,Product,Channel,SalesRep,Quantity,UnitPrice,DiscountRate,Revenue
2024-07-24,East,Widget C,Online,Derek,15,39.6,0.2,475.2
2024-02-24,South,Widget D,Retail,Derek,32,33.59,0.29,763.16
2024-01-03,West,Widget B,Retail,Eva,59,11.6,0.25,513.3
2024-09-11,East,Widget B,Distributor,Charlie,78,44.46,0.06,3259.81
2024-05-03,South,Widget B,Online,Eva,28,23.24,0.05,618.18
2024-04-07,East,Widget A,Online,Alice,35,14.16,0.01,490.64
2024-08-28,West,Widget D,Retail,Derek,15,32.48,0.16,409.25
2024-09-18,West,Widget A,Retail,Derek,31,30.93,0.25,719.12
2024-09-22,West,Widget C,Online,Charlie,57,34.37,0.03,1900.32
2024-02-17,South,Widget B,Distributor,Derek,4,38.3,0.22,119.5
2024-09-29,North,Widget B,Retail,Alice,8,34.09,0.24,207.27
2024-01-05,North,Widget C,Retail,Bob,7,27.79,0.1,175.08
2024-03-17,East,Widget A,Retail,Bob,27,15.64,0.29,299.82
2024-05-01,North,Widget B,Online,Charlie,47,38.75,0.03,1766.61
2024-04-18,North,Widget A,Retail,Alice,41,16.44,0.28,485.31
2024-12-26,West,Widget D,Online,Bob,61,28.78,0.28,1264.02
2024-06-16,East,Widget B,Online,Derek,62,45.79,0.01,2810.59
2024-02-28,North,Widget C,Distributor,Alice,61,19.5,0.08,1094.34
2024-08-24,South,Widget C,Distributor,Alice,62,22.86,0.17,1176.38
2024-04-25,West,Widget A,Online,Charlie,84,22.17,0.13,1620.18
2024-01-30,North,Widget B,Online,Bob,77,39.25,0.2,2417.8
2024-11-19,South,Widget A,Online,Eva,3,48.25,0.13,125.93
2024-12-04,North,Widget B,Retail,Alice,87,28.99,0.19,2042.93
2024-02-11,North,Widget B,Online,Alice,31,21.43,0.08,611.18
2024-02-29,South,Widget C,Distributor,Derek,16,13.62,0.11,193.95
2024-06-18,East,Widget D,Distributor,Bob,43,36.04,0.12,1363.75
2024-04-15,South,Widget C,Retail,Charlie,67,18.85,0.16,1060.88
2024-05-13,West,Widget A,Retail,Bob,7,22.98,0.12,141.56
2024-11-14,West,Widget C,Online,Alice,97,37.89,0.02,3601.82
2024-07-07,North,Widget A,Retail,Charlie,35,14.49,0.13,441.22
2024-10-14,West,Widget D,Distributor,Eva,3,19.37,0.11,51.72
2024-04-11,South,Widget B,Distributor,Derek,19,34.45,0.24,497.46
2024-03-12,North,Widget B,Distributor,Derek,78,21.78,0.16,1427.03
2024-12-05,South,Widget C,Retail,Alice,88,48.84,0.2,3438.34
2024-12-17,East,Widget C,Online,Charlie,10,19.54,0.0,195.4
2024-05-13,South,Widget A,Online,Bob,83,35.05,0.21,2298.23
2024-05-07,South,Widget B,Distributor,Bob,70,28.46,0.09,1812.9
2024-05-13,West,Widget C,Distributor,Alice,50,10.03,0.06,471.41
2024-05-28,North,Widget C,Distributor,Eva,58,14.71,0.12,750.8
2024-03-18,South,Widget D,Retail,Alice,95,45.44,0.06,4057.79
2024-05-25,North,Widget A,Distributor,Alice,37,28.72,0.22,828.86
2024-02-27,North,Widget A,Retail,Alice,76,10.67,0.23,624.41
2024-09-15,South,Widget B,Distributor,Derek,62,34.56,0.11,1907.02
2024-06-04,West,Widget A,Retail,Bob,8,48.87,0.04,375.32
2024-12-24,South,Widget C,Distributor,Bob,96,42.43,0.26,3014.23
2024-01-17,East,Widget A,Distributor,Charlie,13,18.63,0.12,213.13
2024-02-12,South,Widget B,Retail,Alice,94,31.42,0.09,2687.67
2024-01-30,East,Widget B,Distributor,Bob,94,10.39,0.23,752.03
2024-03-29,South,Widget C,Distributor,Bob,86,13.87,0.1,1073.54
2024-06-30,South,Widget D,Distributor,Eva,3,18.72,0.19,45.49
2024-07-21,South,Widget C,Online,Derek,68,40.06,0.12,2397.19
2024-05-30,North,Widget C,Distributor,Alice,22,22.77,0.13,435.82
2024-04-13,East,Widget D,Distributor,Alice,42,24.89,0.02,1024.47
2024-02-17,East,Widget D,Distributor,Eva,57,18.86,0.11,956.77
2024-03-16,South,Widget C,Retail,Derek,54,28.44,0.13,1336.11
2024-09-19,West,Widget D,Retail,Bob,14,42.39,0.07,551.92
2024-01-16,West,Widget A,Distributor,Eva,84,11.47,0.24,732.24
2024-07-23,North,Widget B,Online,Alice,15,39.03,0.18,480.07
2024-02-14,South,Widget C,Distributor,Bob,75,45.59,0.12,3008.94
2024-12-22,East,Widget B,Distributor,Bob,60,32.7,0.16,1648.08
2024-01-18,West,Widget C,Distributor,Charlie,93,25.41,0.0,2363.13
2024-08-22,North,Widget C,Retail,Alice,56,29.28,0.11,1459.32
2024-03-28,South,Widget D,Distributor,Eva,16,18.7,0.08,275.26
2024-01-30,East,Widget A,Online,Charlie,89,10.56,0.22,733.08
2024-04-08,South,Widget A,Distributor,Alice,50,27.77,0.2,1110.8
2024-10-26,West,Widget A,Distributor,Alice,10,41.24,0.22,321.67
2024-10-19,West,Widget D,Distributor,Alice,13,25.73,0.08,307.73
2024-05-07,West,Widget D,Distributor,Alice,5,32.62,0.07,151.68
2024-08-09,North,Widget B,Online,Charlie,3,48.67,0.22,113.89
2024-02-18,West,Widget B,Online,Bob,65,18.15,0.1,1061.78
2024-04-12,South,Widget B,Retail,Bob,1,24.37,0.14,20.96
2024-06-26,West,Widget D,Distributor,Alice,42,15.81,0.23,511.3
2024-06-11,West,Widget D,Retail,Alice,83,23.32,0.17,1606.51
2024-03-25,West,Widget D,Distributor,Eva,86,15.65,0.13,1170.93
2024-12-25,West,Widget D,Retail,Derek,89,49.07,0.13,3799.49
2024-12-19,West,Widget C,Retail,Alice,61,15.77,0.26,711.86
2024-11-27,South,Widget D,Online,Charlie,42,25.51,0.17,889.28
2024-04-17,South,Widget C,Online,Eva,32,35.13,0.28,809.4
2024-03-14,West,Widget B,Distributor,Alice,46,10.9,0.04,481.34
2024-01-09,North,Widget D,Online,Bob,19,46.94,0.3,624.3
2024-03-30,South,Widget C,Distributor,Derek,20,42.25,0.23,650.65
2024-02-01,South,Widget C,Online,Bob,12,15.87,0.07,177.11
2024-03-22,West,Widget D,Distributor,Alice,24,49.3,0.05,1124.04
2024-08-12,East,Widget D,Retail,Bob,1,47.87,0.12,42.13
2024-06-22,South,Widget B,Distributor,Alice,73,12.7,0.14,797.31
2024-06-16,East,Widget C,Online,Charlie,15,18.22,0.03,265.1
2024-06-22,West,Widget A,Distributor,Alice,35,10.87,0.11,338.6
2024-07-24,West,Widget A,Online,Charlie,65,44.95,0.15,2483.49
2024-02-19,North,Widget A,Distributor,Bob,4,27.14,0.24,82.51
2024-11-08,West,Widget B,Retail,Derek,36,20.63,0.15,631.28
2024-09-11,North,Widget B,Distributor,Charlie,3,47.38,0.07,132.19
2024-11-09,West,Widget B,Online,Bob,56,31.12,0.14,1498.74
2024-03-20,North,Widget B,Retail,Eva,16,20.49,0.08,301.61
2024-04-26,South,Widget B,Online,Charlie,13,12.43,0.04,155.13
2024-09-26,West,Widget B,Retail,Bob,84,43.54,0.06,3437.92
2024-11-25,East,Widget A,Distributor,Bob,91,45.36,0.15,3508.6
2024-05-11,North,Widget C,Online,Alice,62,47.23,0.27,2137.63
2024-10-15,East,Widget A,Distributor,Alice,69,30.75,0.23,1633.75
2024-04-05,South,Widget C,Online,Bob,81,12.8,0.06,974.59
2024-08-06,North,Widget A,Distributor,Bob,95,25.74,0.22,1907.33
2024-10-24,North,Widget D,Distributor,Bob,21,16.16,0.21,268.09
2024-06-27,West,Widget A,Online,Bob,5,47.71,0.16,200.38
2024-10-30,West,Widget C,Online,Charlie,9,41.24,0.28,267.24
2024-05-11,North,Widget A,Online,Derek,35,13.14,0.13,400.11
2024-09-22,South,Widget B,Online,Bob,99,43.73,0.26,3203.66
2024-05-22,South,Widget A,Online,Derek,71,32.36,0.11,2044.83
2024-04-21,North,Widget A,Online,Derek,13,29.91,0.18,318.84
2024-02-02,West,Widget D,Retail,Derek,16,42.63,0.24,518.38
2024-07-04,East,Widget C,Online,Alice,61,30.28,0.01,1828.61
2024-11-27,North,Widget A,Online,Derek,11,27.78,0.01,302.52
2024-12-25,East,Widget A,Online,Eva,74,38.61,0.11,2542.85
2024-04-11,South,Widget C,Retail,Derek,48,42.72,0.07,1907.02
2024-07-20,North,Widget A,Retail,Charlie,25,35.8,0.17,742.85
2024-03-24,South,Widget A,Distributor,Eva,70,34.27,0.1,2159.01
2024-08-02,West,Widget B,Distributor,Derek,2,16.96,0.15,28.83
2024-07-28,East,Widget B,Online,Charlie,78,14.19,0.29,785.84
2024-02-13,North,Widget C,Distributor,Charlie,85,21.28,0.22,1410.86
2024-08-17,South,Widget A,Online,Bob,25,12.46,0.28,224.28
2024-12-29,South,Widget B,Retail,Charlie,99,27.92,0.29,1962.5
2024-11-16,South,Widget C,Online,Eva,84,45.13,0.05,3601.37
2024-06-01,South,Widget A,Online,Eva,65,45.08,0.11,2607.88
2024-05-28,South,Widget C,Distributor,Bob,70,29.43,0.29,1462.67
2024-03-15,North,Widget A,Retail,Bob,84,48.0,0.21,3185.28
2024-08-28,North,Widget D,Online,Bob,80,21.52,0.27,1256.77
2024-07-30,South,Widget B,Distributor,Charlie,49,35.67,0.26,1293.39
2024-01-12,South,Widget A,Retail,Eva,31,23.68,0.05,697.38
2024-01-01,North,Widget B,Retail,Alice,67,31.45,0.09,1917.51
2024-07-14,West,Widget C,Online,Alice,95,19.72,0.18,1536.19
2024-06-04,West,Widget A,Retail,Bob,39,15.28,0.1,536.33
2024-04-01,South,Widget D,Online,Eva,75,34.58,0.14,2230.41
2024-06-23,North,Widget C,Retail,Alice,14,23.72,0.15,282.27
2024-06-30,West,Widget D,Retail,Alice,28,37.87,0.06,996.74
2024-12-02,North,Widget D,Retail,Derek,17,15.06,0.11,227.86
2024-08-23,West,Widget D,Online,Eva,78,26.62,0.04,1993.31
2024-05-24,East,Widget A,Distributor,Eva,73,10.46,0.23,587.96
2024-08-24,North,Widget C,Retail,Derek,19,29.7,0.29,400.65
2024-04-12,East,Widget B,Distributor,Eva,85,14.11,0.13,1043.43
2024-12-27,East,Widget D,Online,Alice,55,42.32,0.08,2141.39
2024-11-01,North,Widget A,Online,Charlie,1,24.02,0.3,16.81
2024-03-23,North,Widget D,Retail,Derek,47,16.95,0.07,740.88
2024-05-23,South,Widget B,Distributor,Eva,36,38.95,0.27,1023.61
2024-01-25,East,Widget D,Online,Eva,98,20.2,0.17,1643.07
2024-12-12,South,Widget B,Retail,Bob,81,28.35,0.06,2158.57
2024-07-20,North,Widget A,Retail,Derek,96,42.54,0.29,2899.53
2024-06-27,North,Widget C,Online,Alice,97,35.09,0.25,2552.8
2024-06-17,North,Widget C,Online,Derek,18,20.96,0.24,286.73
2024-11-02,South,Widget D,Online,Bob,12,36.13,0.07,403.21
2024-12-12,West,Widget D,Online,Bob,14,27.15,0.07,353.49
2024-02-26,South,Widget A,Distributor,Eva,76,44.43,0.0,3376.68
2024-09-14,East,Widget A,Distributor,Derek,32,24.16,0.11,688.08
2024-07-02,West,Widget A,Distributor,Derek,86,42.36,0.28,2622.93
2024-01-24,West,Widget D,Retail,Alice,22,31.91,0.28,505.45
2024-08-11,South,Widget C,Distributor,Eva,76,41.69,0.02,3105.07
2024-10-11,North,Widget A,Distributor,Bob,5,36.99,0.12,162.76
2024-05-09,North,Widget B,Retail,Derek,70,12.21,0.06,803.42
2024-09-09,North,Widget D,Online,Charlie,37,41.26,0.23,1175.5
2024-12-16,East,Widget A,Distributor,Bob,80,23.34,0.27,1363.06
2024-05-30,South,Widget A,Distributor,Derek,88,31.25,0.28,1980.0
2024-10-29,South,Widget C,Retail,Eva,34,35.33,0.27,876.89
2024-02-20,South,Widget D,Online,Charlie,34,23.47,0.12,702.22
2024-10-03,North,Widget B,Online,Eva,86,10.74,0.18,757.38
2024-10-05,North,Widget B,Online,Bob,28,30.67,0.28,618.31
2024-12-09,West,Widget C,Online,Charlie,81,40.99,0.08,3054.57
2024-10-13,North,Widget C,Retail,Alice,58,40.2,0.16,1958.54
2024-06-02,South,Widget C,Retail,Charlie,1,37.0,0.23,28.49
2024-03-24,West,Widget B,Online,Charlie,32,37.74,0.05,1147.3
2024-01-11,South,Widget D,Distributor,Charlie,87,32.96,0.13,2494.74
2024-01-02,South,Widget D,Online,Alice,66,36.01,0.17,1972.63
2024-04-22,North,Widget C,Online,Bob,67,48.45,0.07,3018.92
2024-09-19,West,Widget D,Online,Alice,64,31.56,0.24,1535.08
2024-08-20,South,Widget D,Distributor,Derek,85,22.2,0.01,1868.13
2024-07-25,South,Widget A,Distributor,Charlie,69,28.08,0.05,1840.64
2024-09-21,North,Widget C,Online,Bob,24,28.48,0.04,656.18
2024-02-08,North,Widget A,Distributor,Charlie,25,28.15,0.26,520.78
2024-04-17,North,Widget C,Distributor,Alice,16,24.7,0.21,312.21
2024-04-07,West,Widget A,Distributor,Alice,93,39.03,0.21,2867.53
2024-01-12,West,Widget D,Online,Eva,51,38.67,0.26,1459.41
2024-06-18,North,Widget A,Retail,Alice,74,25.94,0.15,1631.63
2024-03-15,South,Widget B,Distributor,Eva,53,10.96,0.08,534.41
2024-08-16,South,Widget C,Online,Derek,54,45.86,0.09,2253.56
2024-06-03,East,Widget B,Online,Eva,11,36.97,0.28,292.8
2024-12-11,South,Widget B,Distributor,Charlie,14,30.31,0.19,343.72
2024-10-23,South,Widget A,Distributor,Derek,20,48.01,0.14,825.77
2024-08-08,South,Widget B,Online,Bob,30,27.96,0.02,822.02
2024-07-08,South,Widget D,Distributor,Derek,79,47.81,0.24,2870.51
2024-05-28,South,Widget B,Distributor,Derek,38,18.38,0.17,579.71
2024-09-03,South,Widget A,Distributor,Derek,49,17.72,0.07,807.5
2024-09-10,West,Widget D,Online,Eva,48,24.26,0.23,896.65
2024-07-11,North,Widget B,Distributor,Derek,84,38.65,0.27,2370.02
2024-02-09,South,Widget D,Online,Charlie,37,47.85,0.15,1504.88
2024-04-22,South,Widget A,Distributor,Alice,6,15.99,0.13,83.47
2024-12-18,West,Widget C,Online,Eva,64,42.2,0.29,1917.57
2024-02-25,West,Widget A,Distributor,Alice,33,11.42,0.29,267.57
2024-12-10,East,Widget A,Online,Charlie,40,33.21,0.04,1275.26
2024-04-18,West,Widget B,Online,Bob,40,40.02,0.06,1504.75
2024-10-11,East,Widget C,Retail,Charlie,62,30.79,0.07,1775.35
2024-09-08,East,Widget B,Distributor,Charlie,6,42.99,0.02,252.78
2024-11-07,South,Widget A,Online,Derek,18,49.2,0.12,779.33
2024-06-12,North,Widget C,Retail,Eva,20,42.42,0.18,695.69
2024-02-02,East,Widget C,Distributor,Alice,63,24.68,0.22,1212.78
2024-06-26,West,Widget D,Retail,Charlie,66,23.41,0.03,1498.71
2024-10-19,North,Widget A,Online,Eva,29,31.6,0.21,723.96
2024-05-19,South,Widget B,Distributor,Eva,69,27.3,0.05,1789.52
2024-11-04,West,Widget A,Online,Alice,67,22.63,0.23,1167.48
2024-05-29,North,Widget A,Online,Eva,78,37.29,0.13,2530.5
2024-03-17,West,Widget A,Distributor,Derek,40,12.66,0.13,440.57
2024-09-04,South,Widget B,Retail,Bob,73,25.09,0.2,1465.26
2024-10-20,North,Widget B,Retail,Charlie,47,18.34,0.09,784.4
2024-10-03,North,Widget A,Distributor,Derek,28,46.56,0.11,1160.28
2024-06-07,South,Widget A,Online,Charlie,29,40.75,0.23,909.95
2024-12-29,South,Widget C,Retail,Derek,28,34.9,0.3,684.04
2024-04-10,East,Widget A,Online,Charlie,93,32.88,0.22,2385.12
2024-03-24,North,Widget A,Online,Bob,74,41.98,0.07,2889.06
2024-03-17,East,Widget A,Retail,Derek,85,38.07,0.11,2880.0
2024-01-28,West,Widget A,Online,Eva,88,18.37,0.2,1293.25
2024-02-26,East,Widget D,Online,Eva,64,41.83,0.3,1873.98
2024-06-04,East,Widget A,Distributor,Eva,96,10.57,0.26,750.89
2024-06-10,West,Widget C,Online,Alice,31,10.83,0.03,325.66
2024-02-19,East,Widget B,Distributor,Derek,43,18.05,0.13,675.25
2024-11-19,East,Widget A,Distributor,Charlie,2,43.24,0.03,83.89
2024-06-02,West,Widget D,Online,Charlie,69,32.4,0.3,1564.92
2024-03-29,East,Widget A,Online,Eva,11,32.45,0.04,342.67
2024-10-16,East,Widget B,Retail,Eva,79,26.58,0.19,1700.85
2024-09-02,East,Widget C,Distributor,Charlie,73,37.66,0.07,2556.74
2024-10-21,South,Widget B,Online,Eva,46,29.02,0.26,987.84
2024-03-07,West,Widget A,Distributor,Eva,22,18.9,0.01,411.64
2024-09-17,North,Widget A,Distributor,Eva,30,13.27,0.2,318.48
2024-07-17,East,Widget D,Distributor,Alice,34,17.5,0.05,565.25
2024-01-06,South,Widget A,Distributor,Alice,66,30.16,0.22,1552.64
2024-08-01,West,Widget C,Retail,Bob,17,22.98,0.03,378.94
2024-05-03,West,Widget D,Online,Derek,62,49.96,0.21,2447.04
2024-12-11,North,Widget B,Distributor,Eva,44,18.9,0.06,781.7
2024-02-28,East,Widget B,Retail,Derek,84,37.15,0.23,2402.86
2024-07-22,East,Widget A,Retail,Alice,27,49.99,0.09,1228.25
2024-02-08,South,Widget C,Retail,Eva,45,38.09,0.24,1302.68
2024-06-25,East,Widget A,Distributor,Alice,78,22.02,0.24,1305.35
2024-12-20,North,Widget C,Retail,Charlie,45,23.5,0.14,909.45
2024-11-18,South,Widget D,Distributor,Eva,63,14.02,0.1,794.93
2024-09-09,West,Widget A,Distributor,Derek,17,14.21,0.1,217.41
2024-06-13,South,Widget C,Online,Bob,78,43.59,0.19,2754.02
2024-04-09,South,Widget B,Distributor,Derek,44,18.28,0.3,563.02
2024-12-11,East,Widget B,Online,Charlie,7,12.34,0.07,80.33
2024-06-30,East,Widget B,Retail,Eva,90,40.48,0.16,3060.29
2024-06-21,East,Widget A,Distributor,Charlie,54,16.61,0.29,636.83
2024-10-10,West,Widget D,Retail,Charlie,1,22.37,0.21,17.67
2024-12-19,South,Widget D,Retail,Derek,3,16.54,0.02,48.63
2024-06-03,East,Widget D,Distributor,Eva,43,23.84,0.19,830.35
2024-05-09,West,Widget C,Online,Derek,96,40.6,0.0,3897.6
2024-01-05,South,Widget D,Retail,Alice,17,38.27,0.18,533.48
2024-08-11,West,Widget D,Distributor,Charlie,29,27.37,0.03,769.92
2024-05-24,North,Widget A,Retail,Derek,98,16.55,0.16,1362.4
2024-06-29,South,Widget C,Distributor,Alice,29,28.59,0.25,621.83
2024-03-26,West,Widget C,Online,Bob,44,46.62,0.1,1846.15
2024-05-22,East,Widget C,Online,Eva,85,45.86,0.01,3859.12
2024-03-10,West,Widget D,Online,Eva,28,48.01,0.21,1061.98
2024-02-19,South,Widget B,Online,Charlie,53,22.62,0.28,863.18
2024-09-21,West,Widget A,Online,Bob,73,40.36,0.28,2121.32
2024-05-20,South,Widget A,Retail,Alice,38,24.57,0.19,756.26
2024-02-21,North,Widget D,Distributor,Charlie,45,45.28,0.22,1589.33
2024-09-15,South,Widget B,Online,Bob,37,22.23,0.23,633.33
2024-02-15,West,Widget A,Online,Bob,13,20.49,0.06,250.39
2024-03-09,South,Widget D,Retail,Derek,98,48.71,0.13,4153.01
2024-03-11,East,Widget A,Online,Derek,9,18.59,0.12,147.23
2024-07-30,South,Widget B,Online,Alice,13,19.49,0.15,215.36
2024-10-29,South,Widget B,Distributor,Derek,84,25.01,0.22,1638.66
2024-10-10,North,Widget A,Retail,Alice,97,23.27,0.14,1941.18
2024-12-05,North,Widget A,Distributor,Charlie,47,42.6,0.17,1661.83
2024-11-18,South,Widget C,Online,Bob,86,15.8,0.12,1195.74
2024-11-27,East,Widget D,Distributor,Bob,55,48.53,0.15,2268.78
2024-12-29,North,Widget B,Online,Eva,71,36.63,0.01,2574.72
2024-02-08,East,Widget A,Retail,Charlie,94,29.61,0.11,2477.17
2024-04-06,East,Widget D,Retail,Bob,57,37.27,0.28,1529.56
2024-05-20,West,Widget D,Distributor,Derek,84,15.55,0.26,966.59
2024-01-13,West,Widget D,Online,Bob,43,16.0,0.1,619.2
2024-05-05,North,Widget C,Retail,Derek,53,30.08,0.18,1307.28
2024-03-17,East,Widget A,Online,Bob,37,43.94,0.09,1479.46
2024-02-21,North,Widget D,Retail,Charlie,52,25.24,0.11,1168.11
2024-05-18,West,Widget A,Distributor,Derek,79,24.63,0.24,1478.79
2024-11-18,East,Widget D,Online,Eva,44,41.27,0.08,1670.61
2024-07-12,South,Widget B,Online,Eva,24,43.36,0.05,988.61
2024-08-26,North,Widget D,Distributor,Charlie,75,18.31,0.18,1126.06
2024-10-11,West,Widget B,Online,Eva,48,13.75,0.28,475.2
2024-12-07,West,Widget B,Distributor,Derek,48,27.56,0.15,1124.45
2024-09-05,West,Widget C,Online,Alice,32,18.49,0.29,420.09
2024-03-14,East,Widget C,Online,Bob,78,35.1,0.14,2354.51
2024-10-22,South,Widget A,Retail,Charlie,42,39.99,0.27,1226.09
2024-06-26,North,Widget D,Distributor,Bob,7,42.61,0.25,223.7
2024-03-04,South,Widget A,Online,Charlie,93,17.08,0.13,1381.94
2024-12-04,West,Widget D,Online,Eva,79,16.2,0.16,1075.03
2024-03-07,South,Widget B,Retail,Bob,25,14.91,0.16,313.11
2024-03-21,South,Widget C,Retail,Charlie,53,45.57,0.09,2197.84
2024-09-11,South,Widget A,Distributor,Charlie,13,40.51,0.13,458.17
2024-05-14,North,Widget A,Online,Alice,94,46.14,0.09,3946.82
2024-10-28,North,Widget C,Distributor,Eva,84,12.16,0.08,939.72
2024-05-30,East,Widget D,Distributor,Charlie,22,28.57,0.12,553.12
2024-12-30,West,Widget D,Distributor,Charlie,2,39.82,0.13,69.29
2024-10-12,South,Widget D,Online,Alice,26,23.44,0.23,469.27
2024-12-26,East,Widget B,Distributor,Alice,51,37.99,0.29,1375.62
2024-07-02,North,Widget D,Online,Charlie,85,24.12,0.1,1845.18
2024-12-25,South,Widget D,Distributor,Eva,19,10.41,0.09,179.99
2024-06-05,North,Widget C,Online,Alice,62,30.14,0.25,1401.51
2024-04-09,East,Widget B,Retail,Derek,49,30.0,0.27,1073.1
2024-09-07,South,Widget D,Retail,Eva,9,28.77,0.23,199.38
2024-03-21,West,Widget D,Online,Alice,83,46.46,0.13,3354.88
2024-08-21,South,Widget C,Online,Bob,24,12.34,0.29,210.27
2024-06-28,West,Widget C,Online,Derek,82,40.88,0.04,3218.07
2024-02-10,South,Widget D,Online,Eva,97,22.61,0.08,2017.72
2024-03-26,North,Widget A,Online,Eva,81,38.03,0.25,2310.32
2024-02-23,South,Widget D,Online,Derek,78,13.26,0.25,775.71
2024-06-03,West,Widget A,Distributor,Derek,47,42.91,0.05,1915.93
2024-11-08,North,Widget C,Distributor,Charlie,42,27.83,0.25,876.64
2024-07-18,North,Widget D,Distributor,Bob,16,25.57,0.26,302.75
2024-02-25,North,Widget D,Online,Bob,84,33.23,0.21,2205.14
2024-05-04,South,Widget D,Retail,Charlie,10,12.2,0.02,119.56
2024-01-30,West,Widget C,Retail,Derek,11,20.25,0.02,218.3
2024-01-21,North,Widget C,Retail,Charlie,54,13.42,0.08,666.71
2024-12-14,West,Widget A,Retail,Derek,1,21.14,0.13,18.39
2024-04-24,West,Widget B,Distributor,Eva,14,38.22,0.25,401.31
2024-08-26,South,Widget A,Online,Derek,60,31.42,0.08,1734.38
2024-10-07,North,Widget D,Retail,Alice,1,39.09,0.0,39.09
2024-09-22,East,Widget D,Distributor,Eva,87,32.55,0.19,2293.8
2024-02-19,North,Widget C,Online,Derek,29,49.29,0.21,1129.23
2024-01-08,West,Widget C,Distributor,Alice,42,28.06,0.12,1037.1
2024-12-15,North,Widget C,Distributor,Derek,34,47.91,0.16,1368.31
2024-11-04,West,Widget B,Retail,Alice,48,22.02,0.17,877.28
2024-07-14,West,Widget C,Online,Charlie,55,23.87,0.21,1037.15
2024-02-29,East,Widget D,Online,Alice,35,34.45,0.2,964.6
2024-10-20,South,Widget C,Distributor,Eva,18,18.43,0.23,255.44
2024-11-29,South,Widget A,Retail,Alice,86,13.72,0.09,1073.73
2024-11-30,South,Widget A,Retail,Alice,1,24.85,0.2,19.88
2024-12-19,East,Widget D,Distributor,Derek,83,29.64,0.28,1771.29
2024-03-01,North,Widget A,Retail,Charlie,57,42.83,0.23,1879.81
2024-02-11,South,Widget A,Distributor,Bob,65,49.99,0.19,2631.97
2024-06-13,East,Widget B,Distributor,Charlie,58,42.52,0.15,2096.24
2024-11-02,East,Widget C,Retail,Derek,91,39.71,0.17,2999.3
2024-01-13,East,Widget C,Retail,Alice,50,11.15,0.19,451.58
2024-06-13,East,Widget D,Online,Derek,50,18.75,0.23,721.88
2024-08-17,South,Widget B,Distributor,Derek,51,27.9,0.2,1138.32
2024-12-10,West,Widget B,Online,Derek,38,27.44,0.3,729.9
2024-10-18,East,Widget D,Distributor,Bob,10,28.48,0.06,267.71
2024-04-02,East,Widget D,Retail,Bob,20,15.38,0.16,258.38
2024-03-30,South,Widget B,Distributor,Eva,59,44.25,0.21,2062.49
2024-10-03,West,Widget B,Retail,Eva,45,10.97,0.28,355.43
2024-03-24,North,Widget C,Distributor,Derek,87,38.17,0.11,2955.5
2024-09-11,South,Widget D,Distributor,Derek,62,36.78,0.08,2097.93
2024-09-03,South,Widget C,Online,Derek,4,36.08,0.26,106.8
2024-10-16,East,Widget A,Distributor,Alice,72,10.6,0.27,557.14
2024-08-13,West,Widget A,Online,Eva,44,35.89,0.25,1184.37
2024-11-29,West,Widget A,Retail,Bob,35,13.39,0.26,346.8
2024-04-15,West,Widget D,Online,Eva,71,12.96,0.27,671.72
2024-07-06,West,Widget A,Retail,Derek,23,21.25,0.3,342.12
2024-05-31,South,Widget C,Online,Charlie,18,16.54,0.22,232.22
2024-05-11,North,Widget B,Retail,Derek,51,18.19,0.19,751.43
2024-11-19,South,Widget B,Distributor,Charlie,80,47.08,0.1,3389.76
2024-01-04,North,Widget B,Online,Derek,97,11.02,0.21,844.46
2024-08-16,East,Widget C,Distributor,Eva,46,47.85,0.29,1562.78
2024-08-16,South,Widget B,Distributor,Eva,63,20.88,0.21,1039.2
2024-08-29,North,Widget D,Online,Eva,81,20.13,0.07,1516.39
2024-09-27,East,Widget A,Retail,Derek,4,36.24,0.15,123.22
2024-10-18,East,Widget C,Distributor,Bob,8,23.61,0.14,162.44
